,transID,cumid,time,amount,type_label,type
3161,51369,10140,01SEP10:17:23:01,0.0,giveaway,Presented
3162,52783,10140,17SEP10:18:09:27,0.0,giveaway,Presented
3163,53472,10140,24SEP10:13:45:23,399.0,normal,Normal
3164,40547,10140,23JUN10:19:08:36,399.0,normal,Normal
3165,4654,10140,18MAY09:14:23:22,359.0,normal,Normal
3166,12677,10140,07JUL09:15:52:23,-249.0,return,returned_goods
3167,27421,10140,05JAN10:19:07:37,120.0,normal,Normal
3168,28848,10140,10FEB10:16:22:40,-119.0,return,returned_goods
3169,30844,10140,12APR10:10:28:55,0.0,giveaway,Presented
3170,38109,10140,12JUN10:18:41:40,24.0,normal,Normal
3171,43629,10140,09JUL10:19:09:38,0.0,giveaway,Presented
3172,45205,10140,18JUL10:18:56:47,0.0,giveaway,Presented
3173,52444,10140,13SEP10:12:40:13,0.0,giveaway,Presented
3174,17508,10140,06AUG09:21:57:03,-49.0,normal,Normal
3175,32289,10140,07MAY10:16:03:51,269.0,normal,Normal
3176,32468,10140,09MAY10:13:32:04,60.0,normal,Normal
3177,3363,10141,15MAY09:09:24:43,359.0,normal,Normal
3178,3791,10141,15MAY09:17:12:48,-269.0,return,returned_goods
3179,15891,10141,27JUL09:16:28:42,2.0,normal,Normal
3180,16246,10141,30JUL09:14:52:12,-269.0,return,returned_goods
3181,16247,10141,30JUL09:14:52:54,269.0,normal,Normal
3182,18764,10141,15AUG09:16:16:01,224.0,sepecial_offer,Special_offer
3183,23221,10141,26SEP09:16:53:49,160.0,sepecial_offer,Special_offer
3184,29823,10141,12MAR10:15:10:49,220.0,normal,Normal
3185,33748,10141,19MAY10:15:24:14,359.0,normal,Normal
3186,36617,10141,04JUN10:18:42:09,249.0,normal,Normal
3187,37797,10141,10JUN10:19:21:21,479.0,normal,Normal
3188,41258,10141,27JUN10:15:43:42,449.0,normal,Normal
3189,43192,10141,07JUL10:18:04:14,249.0,normal,Normal
3190,49208,10141,13AUG10:15:55:29,0.0,giveaway,Presented
3191,53173,10141,22SEP10:13:31:04,0.0,giveaway,Presented
3192,33951,10141,20MAY10:20:59:04,0.0,giveaway,Presented
3193,9145,10141,13JUN09:16:41:59,249.0,normal,Normal
3194,30343,10141,30MAR10:17:23:49,0.0,giveaway,Presented
3195,38436,10141,14JUN10:17:33:58,0.0,giveaway,Presented
3196,43814,10141,10JUL10:15:15:00,296.0,normal,Normal
3197,48915,10141,10AUG10:10:42:19,351.0,normal,Normal
3198,52943,10141,19SEP10:13:43:33,0.0,giveaway,Presented
3199,53093,10141,21SEP10:21:20:00,0.0,giveaway,Presented
3200,20686,10141,29AUG09:15:50:24,0.0,giveaway,Presented
3201,26387,10141,01DEC09:13:34:25,100.0,normal,Normal
3202,26642,10141,15DEC09:19:49:33,149.0,normal,Normal
3203,37043,10141,06JUN10:17:22:38,0.0,giveaway,Presented
3204,3715,10142,15MAY09:16:23:30,60.0,normal,Normal
3205,11914,10142,01JUL09:21:27:27,299.0,normal,Normal
3206,14482,10142,18JUL09:21:42:39,249.0,normal,Normal
3207,21107,10142,03SEP09:18:55:16,249.0,normal,Normal
3208,30033,10142,20MAR10:12:16:38,319.0,normal,Normal
3209,30132,10142,25MAR10:14:02:45,399.0,normal,Normal
3210,31733,10142,02MAY10:20:15:52,404.0,normal,Normal
3211,42327,10142,03JUL10:16:16:10,399.0,normal,Normal
3212,44573,10142,14JUL10:17:07:53,0.0,giveaway,Presented
3213,49338,10142,14AUG10:16:13:21,0.0,giveaway,Presented
3214,34528,10142,23MAY10:13:50:41,269.0,normal,Normal
3215,20067,10142,23AUG09:15:53:12,0.0,giveaway,Presented
3216,26913,10142,26DEC09:18:03:35,135.0,normal,Normal
3217,28315,10142,24JAN10:19:04:23,130.0,normal,Normal
3218,33894,10142,20MAY10:18:32:08,16.0,normal,Normal
3219,34102,10142,21MAY10:17:58:36,25.0,normal,Normal
3220,43609,10142,09JUL10:19:00:48,0.0,giveaway,Presented
3221,44911,10142,16JUL10:19:22:22,269.0,normal,Normal
3222,13533,10142,12JUL09:18:15:58,249.0,normal,Normal
3223,35696,10142,30MAY10:15:54:22,0.0,giveaway,Presented
3224,11406,10143,28JUN09:16:34:54,2.0,normal,Normal
3225,16463,10143,31JUL09:18:02:39,2.0,normal,Normal
3226,22450,10143,16SEP09:13:03:05,269.0,normal,Normal
3227,27191,10143,01JAN10:22:05:30,239.0,normal,Normal
3228,28310,10143,24JAN10:18:28:08,193.0,normal,Normal
3229,29021,10143,13FEB10:16:50:51,0.0,giveaway,Presented
3230,29546,10143,02MAR10:20:04:53,0.0,giveaway,Presented
3231,30985,10143,16APR10:18:51:32,0.0,giveaway,Presented
3232,36376,10143,02JUN10:14:37:51,0.0,giveaway,Presented
3233,31607,10143,30APR10:22:33:13,449.0,normal,Normal
3234,5003,10143,19MAY09:13:40:50,369.0,normal,Normal
3235,19469,10143,19AUG09:15:56:38,32.0,sepecial_offer,Special_offer
3236,27397,10143,05JAN10:13:11:30,0.0,giveaway,Presented
3237,30577,10143,05APR10:18:47:11,349.0,normal,Normal
3238,36761,10143,05JUN10:14:14:03,399.0,normal,Normal
3239,40417,10143,22JUN10:20:17:42,-314.0,return,returned_goods
3240,43617,10143,09JUL10:19:04:32,0.0,giveaway,Presented
3241,45801,10143,21JUL10:20:15:18,249.0,normal,Normal
3242,47916,10143,03AUG10:11:26:01,0.0,giveaway,Presented
3243,49279,10143,13AUG10:20:37:47,0.0,giveaway,Presented
3244,49737,10143,16AUG10:18:41:05,119.0,normal,Normal
3245,50693,10143,25AUG10:17:15:25,0.0,giveaway,Presented
3246,23098,10143,24SEP09:13:40:53,0.0,giveaway,Presented
3247,26351,10143,28NOV09:17:23:28,100.0,normal,Normal
3248,26646,10143,16DEC09:10:37:54,149.0,normal,Normal
3249,34044,10143,21MAY10:12:13:14,404.0,normal,Normal
3250,35902,10143,31MAY10:18:34:13,36.0,normal,Normal
3251,36407,10143,02JUN10:21:15:02,0.0,giveaway,Presented
3252,39585,10143,19JUN10:08:36:12,215.0,normal,Normal
3253,30184,10144,26MAR10:15:43:54,271.0,normal,Normal
3254,3816,10144,15MAY09:17:24:00,224.0,normal,Normal
3255,5397,10144,20MAY09:18:40:52,-199.0,return,returned_goods
3256,10561,10144,22JUN09:16:09:10,359.0,normal,Normal
3257,11610,10144,29JUN09:20:09:38,239.0,normal,Normal
3258,20225,10144,25AUG09:11:19:01,199.0,sepecial_offer,Special_offer
3259,46318,10144,24JUL10:21:08:04,279.0,normal,Normal
3260,12802,10144,08JUL09:13:38:38,0.0,giveaway,Presented
3261,17436,10144,06AUG09:17:10:29,0.0,giveaway,Presented
3262,17723,10144,08AUG09:13:14:36,-239.0,return,returned_goods
3263,26054,10144,11NOV09:18:13:52,35.0,normal,Normal
3264,26145,10144,16NOV09:20:45:49,332.0,normal,Normal
3265,29281,10144,21FEB10:17:11:21,0.0,giveaway,Presented
3266,30760,10144,10APR10:17:52:33,249.0,normal,Normal
3267,31255,10144,24APR10:18:52:48,0.0,giveaway,Presented
3268,37676,10144,09JUN10:20:11:23,0.0,giveaway,Presented
3269,40776,10144,25JUN10:14:38:13,307.0,normal,Normal
3270,43654,10144,09JUL10:19:37:04,0.0,giveaway,Presented
3271,48412,10144,07AUG10:15:49:47,359.0,normal,Normal
3272,49555,10144,15AUG10:19:50:37,0.0,giveaway,Presented
3273,13857,10144,15JUL09:11:09:11,79.0,normal,Normal
3274,21150,10144,04SEP09:13:49:47,-10.0,return,returned_goods
3275,26686,10144,18DEC09:21:44:48,-369.0,return,returned_goods
3276,16348,10145,30JUL09:20:35:35,249.0,normal,Normal
3277,28011,10145,19JAN10:15:47:14,241.0,normal,Normal
3278,34399,10145,22MAY10:20:56:23,224.0,normal,Normal
3279,38844,10145,16JUN10:15:18:19,0.0,giveaway,Presented
3280,47230,10145,30JUL10:13:33:23,0.0,giveaway,Presented
3281,52341,10145,12SEP10:13:40:38,0.0,giveaway,Presented
3282,52794,10145,17SEP10:19:41:24,0.0,giveaway,Presented
3283,4563,10145,18MAY09:13:25:22,179.0,normal,Normal
3284,5205,10145,19MAY09:15:29:09,3.0,normal,Normal
3285,9867,10145,18JUN09:14:13:54,299.0,normal,Normal
3286,13417,10145,12JUL09:10:07:12,28.0,normal,Normal
3287,18747,10145,15AUG09:15:36:47,249.0,sepecial_offer,Special_offer
3288,18771,10145,15AUG09:16:26:43,22.0,sepecial_offer,Special_offer
3289,45125,10145,18JUL10:10:32:28,0.0,giveaway,Presented
3290,26521,10145,08DEC09:12:54:55,200.0,normal,Normal
3291,35370,10145,28MAY10:18:59:50,0.0,giveaway,Presented
3292,38091,10145,12JUN10:17:35:18,0.0,giveaway,Presented
3293,6984,10146,29MAY09:13:48:22,319.0,normal,Normal
3294,9276,10146,14JUN09:11:19:50,0.0,giveaway,Presented
3295,15433,10146,25JUL09:14:16:57,1.0,normal,Normal
3296,22711,10146,19SEP09:19:46:27,332.0,normal,Normal
3297,27969,10146,19JAN10:15:15:04,0.0,giveaway,Presented
3298,30568,10146,05APR10:13:10:41,299.0,normal,Normal
3299,32061,10146,04MAY10:20:30:29,-224.0,return,returned_goods
3300,32564,10146,09MAY10:21:36:02,0.0,giveaway,Presented
3301,50668,10146,25AUG10:16:47:52,174.0,normal,Normal
3302,24682,10146,11OCT09:21:12:25,143.0,sepecial_offer,Special_offer
3303,28968,10146,13FEB10:09:04:12,0.0,giveaway,Presented
3304,35209,10146,27MAY10:11:03:28,0.0,giveaway,Presented
3305,52913,10146,18SEP10:19:24:30,179.0,normal,Normal
3306,39774,10146,19JUN10:20:01:48,28.0,normal,Normal
3307,21051,10147,03SEP09:09:13:56,18.0,normal,Normal
3308,22552,10147,17SEP09:22:05:02,2.0,normal,Normal
3309,24701,10147,11OCT09:21:48:51,215.0,sepecial_offer,Special_offer
3310,29766,10147,09MAR10:12:25:54,269.0,normal,Normal
3311,33962,10147,20MAY10:21:29:26,314.0,normal,Normal
3312,36047,10147,01JUN10:18:05:00,314.0,normal,Normal
3313,46804,10147,27JUL10:21:06:38,0.0,giveaway,Presented
3314,47007,10147,28JUL10:20:34:13,296.0,normal,Normal
3315,51839,10147,07SEP10:20:21:25,0.0,giveaway,Presented
3316,52581,10147,14SEP10:20:27:57,0.0,giveaway,Presented
3317,18503,10147,14AUG09:12:29:37,15.0,normal,Normal
3318,34615,10147,23MAY10:16:17:37,0.0,giveaway,Presented
3319,16298,10147,30JUL09:18:38:59,0.0,giveaway,Presented
3320,25830,10147,02NOV09:21:28:39,149.0,normal,Normal
3321,27492,10147,07JAN10:20:13:12,193.0,normal,Normal
3322,28790,10147,08FEB10:20:04:03,0.0,giveaway,Presented
3323,40919,10147,25JUN10:19:36:10,0.0,giveaway,Presented
3324,3598,10148,15MAY09:14:14:09,15.0,normal,Normal
3325,10727,10148,24JUN09:12:28:07,239.0,normal,Normal
3326,20142,10148,23AUG09:21:48:20,224.0,sepecial_offer,Special_offer
3327,23307,10148,27SEP09:14:19:03,167.0,sepecial_offer,Special_offer
3328,23674,10148,01OCT09:12:27:39,359.0,normal,Normal
3329,28472,10148,30JAN10:17:35:39,0.0,giveaway,Presented
3330,31163,10148,21APR10:20:27:57,0.0,giveaway,Presented
3331,32876,10148,12MAY10:22:06:08,249.0,normal,Normal
3332,37098,10148,06JUN10:20:25:06,0.0,giveaway,Presented
3333,48377,10148,07AUG10:10:03:33,269.0,normal,Normal
3334,4604,10148,18MAY09:13:44:49,89.0,normal,Normal
3335,17824,10148,08AUG09:20:40:52,199.0,normal,Normal
3336,17941,10148,09AUG09:18:59:36,60.0,normal,Normal
3337,21788,10148,10SEP09:13:40:48,359.0,normal,Normal
3338,22907,10148,21SEP09:20:50:52,369.0,normal,Normal
3339,24677,10148,11OCT09:21:08:51,150.0,sepecial_offer,Special_offer
3340,24753,10148,12OCT09:10:40:34,121.0,sepecial_offer,Special_offer
3341,38449,10148,14JUN10:17:40:46,0.0,giveaway,Presented
3342,47891,10148,03AUG10:11:11:20,399.0,normal,Normal
3343,49939,10148,17AUG10:19:25:34,175.0,normal,Normal
3344,50971,10148,28AUG10:18:02:04,0.0,giveaway,Presented
3345,51359,10148,01SEP10:16:37:55,0.0,giveaway,Presented
3346,51522,10148,03SEP10:17:51:05,0.0,giveaway,Presented
3347,12998,10148,09JUL09:19:51:52,215.0,normal,Normal
3348,25551,10148,25OCT09:20:23:28,149.0,normal,Normal
3349,26742,10148,21DEC09:15:31:08,149.0,normal,Normal
3350,41547,10148,28JUN10:19:43:30,0.0,giveaway,Presented
3351,23526,10149,29SEP09:20:58:05,77.0,sepecial_offer,Special_offer
3352,10416,10149,21JUN09:16:31:11,249.0,normal,Normal
3353,16385,10149,31JUL09:11:03:57,369.0,normal,Normal
3354,19345,10149,18AUG09:18:25:00,332.0,sepecial_offer,Special_offer
3355,21551,10149,08SEP09:17:14:33,332.0,normal,Normal
3356,22491,10149,17SEP09:10:58:30,36.0,normal,Normal
3357,23768,10149,01OCT09:21:32:01,160.0,sepecial_offer,Special_offer
3358,23822,10149,02OCT09:15:21:59,269.0,normal,Normal
3359,25115,10149,16OCT09:20:39:17,332.0,normal,Normal
3360,25706,10149,30OCT09:09:26:16,119.0,normal,Normal
3361,27244,10149,02JAN10:18:15:22,0.0,giveaway,Presented
3362,27354,10149,03JAN10:21:11:09,0.0,giveaway,Presented
3363,32878,10149,12MAY10:22:07:19,449.0,normal,Normal
3364,34516,10149,23MAY10:12:57:40,36.0,normal,Normal
3365,42360,10149,03JUL10:17:47:51,60.0,normal,Normal
3366,46480,10149,25JUL10:19:06:17,0.0,giveaway,Presented
3367,47529,10149,01AUG10:19:18:18,0.0,giveaway,Presented
3368,47945,10149,03AUG10:12:47:52,0.0,giveaway,Presented
3369,49390,10149,14AUG10:20:13:42,179.0,normal,Normal
3370,52668,10149,15SEP10:21:45:01,175.0,normal,Normal
3371,38823,10149,16JUN10:13:39:58,15.0,normal,Normal
3372,4558,10149,18MAY09:13:22:22,191.0,normal,Normal
3373,4933,10149,19MAY09:13:03:58,249.0,normal,Normal
3374,13443,10149,12JUL09:13:36:59,28.0,normal,Normal
3375,16762,10149,02AUG09:12:23:45,239.0,normal,Normal
3376,18730,10149,15AUG09:15:02:32,-1.6,return,returned_goods
3377,22736,10149,19SEP09:21:07:34,32.0,sepecial_offer,Special_offer
3378,30740,10149,10APR10:11:24:57,0.0,giveaway,Presented
3379,31194,10149,23APR10:14:13:21,299.0,normal,Normal
3380,31273,10149,25APR10:13:28:08,0.0,giveaway,Presented
3381,38240,10149,13JUN10:17:28:31,0.0,giveaway,Presented
3382,48235,10149,05AUG10:19:26:43,0.0,giveaway,Presented
3383,53453,10149,23SEP10:22:00:10,0.0,giveaway,Presented
3384,53526,10149,24SEP10:19:44:05,180.0,normal,Normal
3385,53556,10149,24SEP10:20:05:14,99.0,normal,Normal
3386,23298,10149,27SEP09:12:58:42,0.0,giveaway,Presented
3387,25991,10149,08NOV09:21:10:58,149.0,normal,Normal
3388,30203,10149,28MAR10:13:26:14,0.0,giveaway,Presented
3389,33933,10149,20MAY10:19:38:12,0.0,giveaway,Presented
3390,23744,10150,01OCT09:19:52:04,77.0,sepecial_offer,Special_offer
3391,39223,10150,18JUN10:09:43:59,-264.0,return,returned_goods
3392,3465,10150,15MAY09:12:03:19,224.0,normal,Normal
3393,3644,10150,15MAY09:15:02:05,249.0,normal,Normal
3394,9813,10150,17JUN09:20:33:15,199.0,normal,Normal
3395,22951,10150,22SEP09:20:48:17,269.0,normal,Normal
3396,24316,10150,08OCT09:11:12:44,10.0,sepecial_offer,Special_offer
3397,28507,10150,31JAN10:09:48:47,239.0,normal,Normal
3398,30918,10150,14APR10:18:25:57,0.0,giveaway,Presented
3399,38818,10150,16JUN10:13:06:45,0.0,giveaway,Presented
3400,39588,10150,19JUN10:09:10:46,0.0,giveaway,Presented
3401,52060,10150,09SEP10:20:39:43,0.0,giveaway,Presented
3402,8106,10150,06JUN09:19:04:34,15.0,normal,Normal
3403,9976,10150,19JUN09:16:44:41,319.0,normal,Normal
3404,14492,10150,18JUL09:21:57:47,249.0,normal,Normal
3405,15718,10150,26JUL09:16:36:04,28.0,normal,Normal
3406,18614,10150,15AUG09:09:08:51,0.0,giveaway,Presented
3407,24251,10150,07OCT09:16:57:42,409.0,normal,Normal
3408,31234,10150,24APR10:16:49:56,0.0,giveaway,Presented
3409,38511,10150,14JUN10:20:03:17,0.0,giveaway,Presented
3410,50297,10150,21AUG10:16:59:49,0.0,giveaway,Presented
3411,23792,10150,02OCT09:11:17:34,144.0,normal,Normal
3412,25716,10150,30OCT09:12:45:30,20.0,normal,Normal
3413,26379,10150,30NOV09:19:37:27,0.0,giveaway,Presented
3414,41790,10150,29JUN10:19:42:28,249.0,normal,Normal
3415,17421,10151,06AUG09:15:47:57,2.0,normal,Normal
3416,20191,10151,24AUG09:17:20:57,332.0,sepecial_offer,Special_offer
3417,27198,10151,01JAN10:22:11:24,156.0,sepecial_offer,Special_offer
3418,29091,10151,16FEB10:18:46:40,0.0,giveaway,Presented
3419,51583,10151,04SEP10:15:44:04,0.0,giveaway,Presented
3420,24731,10151,12OCT09:10:14:24,167.0,sepecial_offer,Special_offer
3421,26427,10151,03DEC09:14:48:34,369.0,normal,Normal
3422,27283,10151,03JAN10:12:46:25,240.0,normal,Normal
3423,35109,10151,26MAY10:15:13:45,0.0,giveaway,Presented
3424,46916,10151,28JUL10:09:42:20,0.0,giveaway,Presented
3425,20712,10151,29AUG09:17:48:55,215.0,sepecial_offer,Special_offer
3426,24126,10151,05OCT09:18:16:01,135.0,normal,Normal
3427,24294,10151,07OCT09:21:50:08,19.0,normal,Normal
3428,38021,10151,12JUN10:14:17:10,0.0,giveaway,Presented
3429,7737,10152,03JUN09:19:17:40,229.0,normal,Normal
3430,8624,10152,10JUN09:13:01:09,249.0,normal,Normal
3431,20604,10152,28AUG09:19:30:38,-224.0,return,returned_goods
3432,21104,10152,03SEP09:18:38:41,18.0,normal,Normal
3433,30209,10152,28MAR10:19:57:12,0.0,giveaway,Presented
3434,48720,10152,09AUG10:11:41:30,0.0,giveaway,Presented
3435,52650,10152,15SEP10:19:26:48,0.0,giveaway,Presented
3436,35745,10152,30MAY10:19:07:55,139.0,normal,Normal
3437,41691,10152,29JUN10:14:34:44,0.0,giveaway,Presented
3438,43208,10152,07JUL10:20:05:36,399.0,normal,Normal
3439,51610,10152,04SEP10:20:51:19,0.0,giveaway,Presented
3440,4767,10152,18MAY09:16:44:05,332.0,normal,Normal
3441,4778,10152,18MAY09:16:54:18,30.0,normal,Normal
3442,5215,10152,19MAY09:15:34:27,249.0,normal,Normal
3443,5257,10152,19MAY09:15:49:50,229.0,normal,Normal
3444,6076,10152,24MAY09:10:56:11,199.0,normal,Normal
3445,6257,10152,24MAY09:19:11:07,2.0,normal,Normal
3446,10020,10152,19JUN09:20:23:30,249.0,normal,Normal
3447,44435,10152,13JUL10:13:57:34,0.0,giveaway,Presented
3448,19029,10152,16AUG09:15:43:31,224.0,sepecial_offer,Special_offer
3449,22508,10152,17SEP09:14:25:33,299.0,normal,Normal
3450,27499,10152,08JAN10:11:37:46,0.0,giveaway,Presented
3451,33122,10152,14MAY10:21:18:53,-299.0,return,returned_goods
3452,35544,10152,30MAY10:09:58:06,279.0,normal,Normal
3453,35709,10152,30MAY10:16:29:15,0.0,giveaway,Presented
3454,39222,10153,18JUN10:09:43:59,-218.0,return,returned_goods
3455,3366,10153,15MAY09:09:25:25,359.0,normal,Normal
3456,12078,10153,03JUL09:13:23:07,319.0,normal,Normal
3457,14683,10153,19JUL09:21:39:40,249.0,normal,Normal
3458,16420,10153,31JUL09:14:47:18,299.0,normal,Normal
3459,16630,10153,01AUG09:16:04:56,249.0,normal,Normal
3460,17017,10153,03AUG09:17:06:04,249.0,normal,Normal
3461,27346,10153,03JAN10:20:39:35,0.0,giveaway,Presented
3462,40006,10153,20JUN10:20:38:26,215.0,normal,Normal
3463,45437,10153,19JUL10:15:34:27,0.0,giveaway,Presented
3464,36889,10153,05JUN10:21:46:36,0.0,giveaway,Presented
3465,40093,10153,21JUN10:13:10:11,239.0,normal,Normal
3466,7605,10153,02JUN09:17:32:44,249.0,normal,Normal
3467,13321,10153,11JUL09:16:58:42,249.0,normal,Normal
3468,16160,10153,29JUL09:19:21:41,0.0,giveaway,Presented
3469,20305,10153,25AUG09:18:16:58,249.0,normal,Normal
3470,37667,10153,09JUN10:19:46:38,399.0,normal,Normal
3471,37937,10153,11JUN10:20:19:05,0.0,giveaway,Presented
3472,41133,10153,26JUN10:20:51:55,0.0,giveaway,Presented
3473,42145,10153,01JUL10:20:29:38,0.0,giveaway,Presented
3474,43648,10153,09JUL10:19:34:12,0.0,giveaway,Presented
3475,53092,10153,21SEP10:21:20:00,0.0,giveaway,Presented
3476,43956,10153,11JUL10:12:43:01,269.0,normal,Normal
3477,16119,10153,29JUL09:16:10:06,239.0,normal,Normal
3478,30097,10153,22MAR10:10:41:58,-349.0,return,returned_goods
3479,31075,10153,18APR10:20:01:18,0.0,giveaway,Presented
3480,5584,10154,21MAY09:09:43:01,269.0,normal,Normal
3481,7289,10154,30MAY09:16:46:02,249.0,normal,Normal
3482,11688,10154,30JUN09:15:53:20,199.0,normal,Normal
3483,16140,10154,29JUL09:18:18:46,-269.0,return,returned_goods
3484,26900,10154,26DEC09:12:05:01,-620.0,return,returned_goods
3485,31001,10154,17APR10:12:00:12,0.0,giveaway,Presented
3486,46780,10154,27JUL10:19:54:24,72.0,normal,Normal
3487,49838,10154,17AUG10:11:50:00,244.0,normal,Normal
3488,51992,10154,09SEP10:12:04:45,0.0,giveaway,Presented
3489,53205,10154,22SEP10:15:27:21,180.0,normal,Normal
3490,34700,10154,23MAY10:20:59:35,0.0,giveaway,Presented
3491,37040,10154,06JUN10:17:07:16,0.0,giveaway,Presented
3492,41360,10154,27JUN10:19:37:13,0.0,giveaway,Presented
3493,49309,10154,14AUG10:13:18:39,261.0,normal,Normal
3494,50724,10154,25AUG10:18:55:04,-269.0,return,returned_goods
3495,5154,10154,19MAY09:15:15:10,249.0,normal,Normal
3496,13539,10154,12JUL09:18:28:20,60.0,normal,Normal
3497,29444,10154,28FEB10:09:01:39,239.0,normal,Normal
3498,35836,10154,31MAY10:15:56:31,0.0,giveaway,Presented
3499,48639,10154,08AUG10:19:00:58,0.0,giveaway,Presented
3500,52967,10154,19SEP10:21:06:38,0.0,giveaway,Presented
3501,15825,10154,27JUL09:08:53:31,299.0,normal,Normal
3502,20549,10154,27AUG09:20:39:56,48.0,sepecial_offer,Special_offer
3503,26164,10154,18NOV09:18:01:05,239.0,normal,Normal
3504,30506,10154,03APR10:20:59:14,0.0,giveaway,Presented
3505,5860,10155,23MAY09:10:01:37,15.0,normal,Normal
3506,6601,10155,27MAY09:17:02:30,249.0,normal,Normal
3507,8621,10155,10JUN09:12:48:36,1.0,normal,Normal
3508,11728,10155,30JUN09:18:36:10,199.0,normal,Normal
3509,19302,10155,18AUG09:12:44:37,159.0,sepecial_offer,Special_offer
3510,23655,10155,30SEP09:21:49:21,174.0,sepecial_offer,Special_offer
3511,34353,10155,22MAY10:18:31:49,40.0,normal,Normal
3512,36937,10155,06JUN10:11:27:58,0.0,giveaway,Presented
3513,38580,10155,15JUN10:14:01:52,223.0,normal,Normal
3514,38724,10155,15JUN10:20:25:22,-399.0,return,returned_goods
3515,39844,10155,20JUN10:11:11:30,0.0,giveaway,Presented
3516,39995,10155,20JUN10:19:57:20,0.0,giveaway,Presented
3517,41717,10155,29JUN10:17:35:16,36.0,normal,Normal
3518,43770,10155,10JUL10:11:10:25,279.0,normal,Normal
3519,51235,10155,31AUG10:13:52:24,125.0,normal,Normal
3520,51125,10155,30AUG10:17:16:32,280.0,normal,Normal
3521,5783,10155,22MAY09:16:03:41,249.0,normal,Normal
3522,18414,10155,13AUG09:18:45:32,28.0,normal,Normal
3523,25524,10155,25OCT09:19:09:30,0.0,giveaway,Presented
3524,28807,10155,09FEB10:10:51:36,299.0,normal,Normal
3525,29430,10155,28FEB10:08:43:21,0.0,giveaway,Presented
3526,32647,10155,10MAY10:15:39:12,0.0,giveaway,Presented
3527,29513,10155,01MAR10:19:02:55,279.0,normal,Normal
3528,31144,10155,21APR10:11:42:13,349.0,normal,Normal
3529,33240,10155,15MAY10:18:32:17,18.0,normal,Normal
3530,38413,10155,14JUN10:15:14:33,224.0,normal,Normal
3531,40203,10155,21JUN10:20:37:36,0.0,giveaway,Presented
3532,15774,10156,26JUL09:18:54:08,249.0,normal,Normal
3533,23409,10156,28SEP09:13:35:51,-2.0,return,returned_goods
3534,47582,10156,02AUG10:09:47:14,20.0,normal,Normal
3535,52947,10156,19SEP10:14:27:12,0.0,giveaway,Presented
3536,44558,10156,14JUL10:14:22:23,422.0,normal,Normal
3537,52348,10156,12SEP10:15:16:16,0.0,giveaway,Presented
3538,24945,10156,13OCT09:12:17:31,-499.0,return,returned_goods
3539,26739,10156,21DEC09:10:32:43,0.0,giveaway,Presented
3540,33900,10156,20MAY10:18:36:24,25.0,normal,Normal
3541,38628,10156,15JUN10:16:31:51,314.0,normal,Normal
3542,50975,10156,28AUG10:18:08:43,399.0,normal,Normal
3543,51303,10156,31AUG10:21:17:49,179.0,normal,Normal
3544,53276,10156,22SEP10:19:51:01,99.0,normal,Normal
3545,53580,10156,24SEP10:20:29:31,180.0,normal,Normal
3546,19520,10156,19AUG09:20:47:02,0.0,giveaway,Presented
3547,26350,10156,28NOV09:17:23:28,49.0,normal,Normal
3548,27384,10156,04JAN10:20:20:29,0.0,giveaway,Presented
3549,35540,10156,29MAY10:21:36:31,314.0,normal,Normal
3550,24259,10157,07OCT09:19:28:52,60.0,sepecial_offer,Special_offer
3551,10601,10157,22JUN09:19:21:40,18.0,normal,Normal
3552,15337,10157,24JUL09:20:01:42,249.0,normal,Normal
3553,21149,10157,04SEP09:13:47:54,224.0,normal,Normal
3554,29047,10157,15FEB10:12:44:15,0.0,giveaway,Presented
3555,29930,10157,16MAR10:15:12:24,424.0,normal,Normal
3556,32277,10157,07MAY10:15:12:22,249.0,normal,Normal
3557,41208,10157,27JUN10:09:39:51,0.0,giveaway,Presented
3558,46701,10157,27JUL10:13:06:03,0.0,giveaway,Presented
3559,48617,10157,08AUG10:17:19:19,314.0,normal,Normal
3560,51527,10157,03SEP10:19:25:06,0.0,giveaway,Presented
3561,51307,10157,31AUG10:21:27:35,242.0,normal,Normal
3562,13655,10157,13JUL09:16:59:17,369.0,normal,Normal
3563,14745,10157,20JUL09:16:31:10,28.0,normal,Normal
3564,28183,10157,22JAN10:21:35:26,120.0,normal,Normal
3565,41806,10157,29JUN10:20:01:17,299.0,normal,Normal
3566,25558,10157,25OCT09:21:21:39,169.0,normal,Normal
3567,23609,10158,30SEP09:19:46:42,60.0,sepecial_offer,Special_offer
3568,9822,10158,17JUN09:21:03:08,239.0,normal,Normal
3569,18244,10158,12AUG09:13:49:42,249.0,normal,Normal
3570,27187,10158,01JAN10:22:01:25,0.0,giveaway,Presented
3571,28653,10158,04FEB10:10:36:11,0.0,giveaway,Presented
3572,28751,10158,07FEB10:14:40:57,321.0,normal,Normal
3573,29530,10158,01MAR10:20:09:24,0.0,giveaway,Presented
3574,38359,10158,14JUN10:13:13:56,431.0,normal,Normal
3575,41890,10158,30JUN10:14:39:50,399.0,normal,Normal
3576,46968,10158,28JUL10:16:35:04,209.0,normal,Normal
3577,49388,10158,14AUG10:20:05:50,0.0,giveaway,Presented
3578,50106,10158,19AUG10:17:14:45,0.0,giveaway,Presented
3579,52257,10158,11SEP10:15:44:53,239.0,normal,Normal
3580,52331,10158,12SEP10:13:04:40,399.0,normal,Normal
3581,52652,10158,15SEP10:19:35:42,239.0,normal,Normal
